id_farmacia,id_producto,stock,precio
dKxMqrNIvuqC2WFdBLVi,5900852940897,20,48.34
dKxMqrNIvuqC2WFdBLVi,5902020885818,21,28.48
dKxMqrNIvuqC2WFdBLVi,5903473014022,11,102.81
dKxMqrNIvuqC2WFdBLVi,5915910103220,89,17.3
dKxMqrNIvuqC2WFdBLVi,614143778124,43,45.33
dKxMqrNIvuqC2WFdBLVi,6225102085128,30,14.23
dKxMqrNIvuqC2WFdBLVi,650240007019,33,27.51
dKxMqrNIvuqC2WFdBLVi,650240007828,94,17.39
dKxMqrNIvuqC2WFdBLVi,650240010088,1,74.35
dKxMqrNIvuqC2WFdBLVi,650240027543,86,24.99
dKxMqrNIvuqC2WFdBLVi,650240051623,97,73.82
dKxMqrNIvuqC2WFdBLVi,650240051630,15,97.89
dKxMqrNIvuqC2WFdBLVi,673859029616,83,63.71
dKxMqrNIvuqC2WFdBLVi,673859034917,45,44.86
dKxMqrNIvuqC2WFdBLVi,673859090210,69,12.13
dKxMqrNIvuqC2WFdBLVi,673859090234,16,100.47
dKxMqrNIvuqC2WFdBLVi,673859090258,14,87.08
dKxMqrNIvuqC2WFdBLVi,676194170180,6,102.35
dKxMqrNIvuqC2WFdBLVi,676194173174,68,23.64
dKxMqrNIvuqC2WFdBLVi,676194176199,9,27.25
dKxMqrNIvuqC2WFdBLVi,676194500055,62,56.38
dKxMqrNIvuqC2WFdBLVi,676194500253,64,45.81
dKxMqrNIvuqC2WFdBLVi,676194961627,6,89.08
dKxMqrNIvuqC2WFdBLVi,676194962327,35,86.27
dKxMqrNIvuqC2WFdBLVi,676194962334,43,62.05
dKxMqrNIvuqC2WFdBLVi,676194962440,42,65.71
dKxMqrNIvuqC2WFdBLVi,676194962464,79,98.54
dKxMqrNIvuqC2WFdBLVi,676194963799,19,104.32
dKxMqrNIvuqC2WFdBLVi,676194971800,79,31.54
dKxMqrNIvuqC2WFdBLVi,676194989652,0,94.81
dKxMqrNIvuqC2WFdBLVi,676194991426,76,30.35
dKxMqrNIvuqC2WFdBLVi,676194992263,33,57.46
dKxMqrNIvuqC2WFdBLVi,676194995837,43,54.64
dKxMqrNIvuqC2WFdBLVi,6890658,68,30.18
dKxMqrNIvuqC2WFdBLVi,6901046403135,52,29.66
dKxMqrNIvuqC2WFdBLVi,6921042190013,77,33.31
dKxMqrNIvuqC2WFdBLVi,6921042190020,96,29.43
dKxMqrNIvuqC2WFdBLVi,6921042190021,93,71.49
dKxMqrNIvuqC2WFdBLVi,6921042190051,35,52.16
dKxMqrNIvuqC2WFdBLVi,6921042190099,25,63.3
dKxMqrNIvuqC2WFdBLVi,6921042190105,1,22.34
dKxMqrNIvuqC2WFdBLVi,6922447512103,45,91.51
dKxMqrNIvuqC2WFdBLVi,6922977481009,95,79.14
dKxMqrNIvuqC2WFdBLVi,6926678710215,25,58.29
dKxMqrNIvuqC2WFdBLVi,6929020001061,50,35.38
dKxMqrNIvuqC2WFdBLVi,6932384019948,76,64.55
dKxMqrNIvuqC2WFdBLVi,6948056932019,87,73.8
dKxMqrNIvuqC2WFdBLVi,6948056942018,72,51.89
dKxMqrNIvuqC2WFdBLVi,7,68,37.07
dKxMqrNIvuqC2WFdBLVi,7010826,57,25.26
dKxMqrNIvuqC2WFdBLVi,7010827,59,32.64
dKxMqrNIvuqC2WFdBLVi,7011123,20,83.36
dKxMqrNIvuqC2WFdBLVi,7011823,98,48.16
dKxMqrNIvuqC2WFdBLVi,7029,61,87.69
dKxMqrNIvuqC2WFdBLVi,70294,17,26.41
dKxMqrNIvuqC2WFdBLVi,70330709485,26,38.91
dKxMqrNIvuqC2WFdBLVi,70330717527,93,83.87
dKxMqrNIvuqC2WFdBLVi,703307175510,71,10.89
dKxMqrNIvuqC2WFdBLVi,70330724815,22,56.84
dKxMqrNIvuqC2WFdBLVi,70330731745,27,100.07
dKxMqrNIvuqC2WFdBLVi,70963,70,28.06
dKxMqrNIvuqC2WFdBLVi,7350012553791,26,79.95
dKxMqrNIvuqC2WFdBLVi,736085410099,18,38.21
dKxMqrNIvuqC2WFdBLVi,736085410396,29,38.28
dKxMqrNIvuqC2WFdBLVi,740107100028,91,14.83
dKxMqrNIvuqC2WFdBLVi,7401071400028,7,30.79
dKxMqrNIvuqC2WFdBLVi,7401071400042,14,10.99
dKxMqrNIvuqC2WFdBLVi,7401071400080,90,91.62
dKxMqrNIvuqC2WFdBLVi,7401071400097,40,50.28
dKxMqrNIvuqC2WFdBLVi,7401071400103,7,73.89
dKxMqrNIvuqC2WFdBLVi,7401071400608,62,54.18
dKxMqrNIvuqC2WFdBLVi,7401071400622,32,36.01
dKxMqrNIvuqC2WFdBLVi,7401071400677,47,28.66
dKxMqrNIvuqC2WFdBLVi,7401156602224,87,52.46
dKxMqrNIvuqC2WFdBLVi,7401156603511,4,79.53
dKxMqrNIvuqC2WFdBLVi,741258963,3,54.84
dKxMqrNIvuqC2WFdBLVi,7453038493000,66,92.8
dKxMqrNIvuqC2WFdBLVi,7460536555550,10,30.53
dKxMqrNIvuqC2WFdBLVi,7460536558285,13,48.0
dKxMqrNIvuqC2WFdBLVi,7460536558292,29,56.21
dKxMqrNIvuqC2WFdBLVi,7460536558452,70,55.94
dKxMqrNIvuqC2WFdBLVi,7460536558742,25,75.97
dKxMqrNIvuqC2WFdBLVi,7460536558759,35,53.39
dKxMqrNIvuqC2WFdBLVi,7460536559749,4,37.35
dKxMqrNIvuqC2WFdBLVi,7460536559756,86,93.8
dKxMqrNIvuqC2WFdBLVi,7460536560097,49,71.28
dKxMqrNIvuqC2WFdBLVi,7460536560103,65,61.56
dKxMqrNIvuqC2WFdBLVi,7460536560721,11,21.55
dKxMqrNIvuqC2WFdBLVi,7460536561636,82,34.83
dKxMqrNIvuqC2WFdBLVi,7460536561643,35,29.89
dKxMqrNIvuqC2WFdBLVi,7460536561650,48,101.27
dKxMqrNIvuqC2WFdBLVi,7460536563753,38,78.28
dKxMqrNIvuqC2WFdBLVi,7460536563760,30,31.51
dKxMqrNIvuqC2WFdBLVi,7460536571840,0,30.12
dKxMqrNIvuqC2WFdBLVi,7501008401651,80,76.97
dKxMqrNIvuqC2WFdBLVi,7501035907508,85,19.17
dKxMqrNIvuqC2WFdBLVi,7501058637710,86,95.24
dKxMqrNIvuqC2WFdBLVi,7501059279124,98,102.59
dKxMqrNIvuqC2WFdBLVi,7501088500596,92,80.93
dKxMqrNIvuqC2WFdBLVi,7501088505003,66,43.45
dKxMqrNIvuqC2WFdBLVi,7501088505157,54,70.01
dKxMqrNIvuqC2WFdBLVi,7501088505355,62,68.91
dKxMqrNIvuqC2WFdBLVi,7501088507915,7,88.65
dKxMqrNIvuqC2WFdBLVi,7501298221991,18,94.65
dKxMqrNIvuqC2WFdBLVi,7501298222868,27,62.15
dKxMqrNIvuqC2WFdBLVi,7501298222875,97,21.5
dKxMqrNIvuqC2WFdBLVi,7501298222882,18,66.64
dKxMqrNIvuqC2WFdBLVi,7501303443301,50,29.01
dKxMqrNIvuqC2WFdBLVi,7509546060613,65,58.02
dKxMqrNIvuqC2WFdBLVi,7509546680422,49,39.24
dKxMqrNIvuqC2WFdBLVi,7509546683652,53,34.06
dKxMqrNIvuqC2WFdBLVi,7509546688206,88,22.32
dKxMqrNIvuqC2WFdBLVi,7532,25,51.88
dKxMqrNIvuqC2WFdBLVi,75462194,17,63.69
dKxMqrNIvuqC2WFdBLVi,7591044008952,4,58.6
dKxMqrNIvuqC2WFdBLVi,7591044009010,100,96.97
dKxMqrNIvuqC2WFdBLVi,7613032048044,24,66.0
dKxMqrNIvuqC2WFdBLVi,7613032490669,76,13.92
dKxMqrNIvuqC2WFdBLVi,7613033734441,1,26.17
dKxMqrNIvuqC2WFdBLVi,7613034751829,54,48.7
dKxMqrNIvuqC2WFdBLVi,7613034966650,29,43.0
dKxMqrNIvuqC2WFdBLVi,7613035881037,55,76.64
dKxMqrNIvuqC2WFdBLVi,7613287139245,94,46.02
dKxMqrNIvuqC2WFdBLVi,76400643,64,48.4
dKxMqrNIvuqC2WFdBLVi,7640107470042,38,32.92
dKxMqrNIvuqC2WFdBLVi,76986207,70,29.09
dKxMqrNIvuqC2WFdBLVi,7700108045175,1,49.55
dKxMqrNIvuqC2WFdBLVi,770109040469,78,54.21
dKxMqrNIvuqC2WFdBLVi,770109040582,94,35.26
dKxMqrNIvuqC2WFdBLVi,7702026180812,93,101.72
dKxMqrNIvuqC2WFdBLVi,7702027044014,85,19.93
dKxMqrNIvuqC2WFdBLVi,7702027434235,58,86.99
dKxMqrNIvuqC2WFdBLVi,7702027444654,64,104.88
dKxMqrNIvuqC2WFdBLVi,7702027478741,20,84.83
dKxMqrNIvuqC2WFdBLVi,7702031293354,1,31.61
dKxMqrNIvuqC2WFdBLVi,7702425801288,30,80.58
dKxMqrNIvuqC2WFdBLVi,7703153000059,37,33.12
dKxMqrNIvuqC2WFdBLVi,7703153001049,75,54.36
dKxMqrNIvuqC2WFdBLVi,7703153001056,95,78.16
dKxMqrNIvuqC2WFdBLVi,7703153001742,25,59.42
dKxMqrNIvuqC2WFdBLVi,7703153024000,19,86.84
dKxMqrNIvuqC2WFdBLVi,7703153028695,24,110.22
dKxMqrNIvuqC2WFdBLVi,7703153033354,33,90.98
dKxMqrNIvuqC2WFdBLVi,7703153044527,92,82.44
dKxMqrNIvuqC2WFdBLVi,7703153044534,54,79.1
dKxMqrNIvuqC2WFdBLVi,7703202001563,98,98.2
dKxMqrNIvuqC2WFdBLVi,7703281000365,22,33.3
dKxMqrNIvuqC2WFdBLVi,7703281000778,57,13.72
dKxMqrNIvuqC2WFdBLVi,7703281002109,54,41.64
dKxMqrNIvuqC2WFdBLVi,7703281002246,93,85.95
dKxMqrNIvuqC2WFdBLVi,7703281002253,32,56.45
dKxMqrNIvuqC2WFdBLVi,7703281002307,13,62.23
dKxMqrNIvuqC2WFdBLVi,7703281002581,81,47.67
dKxMqrNIvuqC2WFdBLVi,7703281003762,67,58.52
dKxMqrNIvuqC2WFdBLVi,7703281008415,92,40.94
dKxMqrNIvuqC2WFdBLVi,7703281020172,97,66.0
dKxMqrNIvuqC2WFdBLVi,7703281021216,94,65.52
dKxMqrNIvuqC2WFdBLVi,7703333007021,46,49.69
dKxMqrNIvuqC2WFdBLVi,7703333007045,85,100.33
dKxMqrNIvuqC2WFdBLVi,7703333007113,77,63.09
dKxMqrNIvuqC2WFdBLVi,7703333007465,90,61.15
dKxMqrNIvuqC2WFdBLVi,7703763002634,100,94.02
dKxMqrNIvuqC2WFdBLVi,7703763002832,72,10.84
dKxMqrNIvuqC2WFdBLVi,7703763960460,61,25.21
dKxMqrNIvuqC2WFdBLVi,7704163002996,48,23.22
dKxMqrNIvuqC2WFdBLVi,7704163003313,32,75.48
dKxMqrNIvuqC2WFdBLVi,7718593310132,28,12.48
dKxMqrNIvuqC2WFdBLVi,7730188379263,19,75.27
dKxMqrNIvuqC2WFdBLVi,7730381000391,54,59.27
dKxMqrNIvuqC2WFdBLVi,7730381002296,44,58.56
dKxMqrNIvuqC2WFdBLVi,7730381003187,53,40.46
dKxMqrNIvuqC2WFdBLVi,7730512800265,54,19.97
dKxMqrNIvuqC2WFdBLVi,7730599571249,96,30.84
dKxMqrNIvuqC2WFdBLVi,7730698003177,40,64.78
dKxMqrNIvuqC2WFdBLVi,7730698003382,60,10.69
dKxMqrNIvuqC2WFdBLVi,7730698004396,70,20.33
dKxMqrNIvuqC2WFdBLVi,7730698005485,4,27.19
dKxMqrNIvuqC2WFdBLVi,7730698007168,43,91.75
dKxMqrNIvuqC2WFdBLVi,7730698007175,24,45.18
dKxMqrNIvuqC2WFdBLVi,7730698007281,54,54.41
dKxMqrNIvuqC2WFdBLVi,7730698010717,23,47.5
dKxMqrNIvuqC2WFdBLVi,7730698011363,98,43.28
dKxMqrNIvuqC2WFdBLVi,7730698013251,84,36.77
dKxMqrNIvuqC2WFdBLVi,7730698014166,6,71.62
dKxMqrNIvuqC2WFdBLVi,7730698015866,73,93.35
dKxMqrNIvuqC2WFdBLVi,7730698015897,37,44.61
dKxMqrNIvuqC2WFdBLVi,7730698015903,75,59.13
dKxMqrNIvuqC2WFdBLVi,7730698015910,15,80.14
dKxMqrNIvuqC2WFdBLVi,7730698015927,63,35.88
dKxMqrNIvuqC2WFdBLVi,7730698019901,5,37.75
dKxMqrNIvuqC2WFdBLVi,7730698020037,19,35.47
dKxMqrNIvuqC2WFdBLVi,7730698285016,76,80.21
dKxMqrNIvuqC2WFdBLVi,7730698348087,4,40.37
dKxMqrNIvuqC2WFdBLVi,7730698364148,45,11.4
dKxMqrNIvuqC2WFdBLVi,7730698379074,12,56.85
dKxMqrNIvuqC2WFdBLVi,7730699000885,17,20.05
dKxMqrNIvuqC2WFdBLVi,7730900992305,80,37.63
dKxMqrNIvuqC2WFdBLVi,7730969300073,68,40.37
dKxMqrNIvuqC2WFdBLVi,7730969300103,6,73.18
dKxMqrNIvuqC2WFdBLVi,7730969300493,41,89.78
dKxMqrNIvuqC2WFdBLVi,7730969300929,27,34.15
dKxMqrNIvuqC2WFdBLVi,7730969301049,90,37.49
dKxMqrNIvuqC2WFdBLVi,7730969301407,32,79.24
dKxMqrNIvuqC2WFdBLVi,7730969301551,69,90.19
dKxMqrNIvuqC2WFdBLVi,7730969302046,90,90.32
dKxMqrNIvuqC2WFdBLVi,7730969302060,13,45.43
dKxMqrNIvuqC2WFdBLVi,7730969302220,22,97.48
dKxMqrNIvuqC2WFdBLVi,7730969302923,13,82.16
dKxMqrNIvuqC2WFdBLVi,7730969302930,66,26.03
dKxMqrNIvuqC2WFdBLVi,7730969302954,16,59.7
dKxMqrNIvuqC2WFdBLVi,7730969302961,57,71.44
dKxMqrNIvuqC2WFdBLVi,7730969303050,12,12.31
dKxMqrNIvuqC2WFdBLVi,7730969303241,55,42.03
dKxMqrNIvuqC2WFdBLVi,7730969303258,91,15.01
dKxMqrNIvuqC2WFdBLVi,7730969303425,15,28.9
dKxMqrNIvuqC2WFdBLVi,7730969303708,11,54.24
dKxMqrNIvuqC2WFdBLVi,7730969303722,12,52.19
dKxMqrNIvuqC2WFdBLVi,7730969303883,35,27.93
dKxMqrNIvuqC2WFdBLVi,7730969304064,12,54.66
dKxMqrNIvuqC2WFdBLVi,7730969305399,40,58.17
dKxMqrNIvuqC2WFdBLVi,7730969306181,41,81.32
dKxMqrNIvuqC2WFdBLVi,7730969306204,62,75.15
dKxMqrNIvuqC2WFdBLVi,7730969307010,25,12.39
dKxMqrNIvuqC2WFdBLVi,7730969307232,83,86.35
dKxMqrNIvuqC2WFdBLVi,7730969307621,51,83.51
dKxMqrNIvuqC2WFdBLVi,7730969307652,77,50.26
dKxMqrNIvuqC2WFdBLVi,7730969308703,88,96.56
dKxMqrNIvuqC2WFdBLVi,7730979090629,62,80.57
dKxMqrNIvuqC2WFdBLVi,7730979090773,97,80.94
dKxMqrNIvuqC2WFdBLVi,7730979093606,32,101.25
dKxMqrNIvuqC2WFdBLVi,7730979094061,88,92.07
dKxMqrNIvuqC2WFdBLVi,7730979094368,76,82.87
dKxMqrNIvuqC2WFdBLVi,7730979094382,82,73.3
dKxMqrNIvuqC2WFdBLVi,7730979095419,54,94.0
dKxMqrNIvuqC2WFdBLVi,7730979096027,45,27.72
dKxMqrNIvuqC2WFdBLVi,7730979097703,26,83.71
dKxMqrNIvuqC2WFdBLVi,7730979098069,56,54.95
dKxMqrNIvuqC2WFdBLVi,7730979098076,36,78.97
dKxMqrNIvuqC2WFdBLVi,7730979098939,65,63.35
dKxMqrNIvuqC2WFdBLVi,7730986380706,45,81.48
dKxMqrNIvuqC2WFdBLVi,7750215001103,84,53.31
dKxMqrNIvuqC2WFdBLVi,7750215001547,13,76.42
dKxMqrNIvuqC2WFdBLVi,7750215001905,53,53.36
dKxMqrNIvuqC2WFdBLVi,7750215012451,26,48.49
dKxMqrNIvuqC2WFdBLVi,7750215024904,80,91.84
dKxMqrNIvuqC2WFdBLVi,7750215025079,13,36.63
dKxMqrNIvuqC2WFdBLVi,7750215025086,7,58.4
dKxMqrNIvuqC2WFdBLVi,7750215025932,39,41.13
dKxMqrNIvuqC2WFdBLVi,7750215026809,59,27.45
dKxMqrNIvuqC2WFdBLVi,77502150281224,48,76.03
dKxMqrNIvuqC2WFdBLVi,7750215029848,79,92.95
dKxMqrNIvuqC2WFdBLVi,7750215029985,24,40.87
dKxMqrNIvuqC2WFdBLVi,7750215432969,88,72.45
dKxMqrNIvuqC2WFdBLVi,7750215728321,39,27.97
dKxMqrNIvuqC2WFdBLVi,7750218010256,1,25.44
dKxMqrNIvuqC2WFdBLVi,7750218010553,64,65.12
dKxMqrNIvuqC2WFdBLVi,7750304004671,58,84.69
dKxMqrNIvuqC2WFdBLVi,7750304006347,22,83.97
dKxMqrNIvuqC2WFdBLVi,7750304007764,86,92.64
dKxMqrNIvuqC2WFdBLVi,7751198000169,7,84.83
dKxMqrNIvuqC2WFdBLVi,7751257021814,24,104.06
dKxMqrNIvuqC2WFdBLVi,7751257022156,0,55.71
dKxMqrNIvuqC2WFdBLVi,7751384000096,13,28.27
dKxMqrNIvuqC2WFdBLVi,7751384129780,72,26.86
dKxMqrNIvuqC2WFdBLVi,7751493010139,10,19.44
dKxMqrNIvuqC2WFdBLVi,7751493011112,23,41.35
dKxMqrNIvuqC2WFdBLVi,7751493011129,67,39.98
dKxMqrNIvuqC2WFdBLVi,7751493011181,37,31.73
dKxMqrNIvuqC2WFdBLVi,7751493011198,11,28.69
dKxMqrNIvuqC2WFdBLVi,7757310008075,72,92.58
dKxMqrNIvuqC2WFdBLVi,7757310008099,86,82.21
dKxMqrNIvuqC2WFdBLVi,7757310008402,55,14.03
dKxMqrNIvuqC2WFdBLVi,7759307288309,87,12.95
dKxMqrNIvuqC2WFdBLVi,7770023455868,72,80.91
dKxMqrNIvuqC2WFdBLVi,7770101000089,9,82.07
dKxMqrNIvuqC2WFdBLVi,7770101000393,83,50.02
dKxMqrNIvuqC2WFdBLVi,7770101000416,3,62.34
dKxMqrNIvuqC2WFdBLVi,7770101000522,18,27.72
dKxMqrNIvuqC2WFdBLVi,7770101000782,85,12.38
dKxMqrNIvuqC2WFdBLVi,7770101000805,72,75.42
dKxMqrNIvuqC2WFdBLVi,7770101000980,69,57.0
dKxMqrNIvuqC2WFdBLVi,7770101001086,88,38.91
dKxMqrNIvuqC2WFdBLVi,7770101001154,50,59.05
dKxMqrNIvuqC2WFdBLVi,7770101001161,66,20.9
dKxMqrNIvuqC2WFdBLVi,7770101001871,95,77.14
dKxMqrNIvuqC2WFdBLVi,7770101001901,84,58.31
dKxMqrNIvuqC2WFdBLVi,7770101002229,71,85.72
dKxMqrNIvuqC2WFdBLVi,7770101002571,68,78.67
dKxMqrNIvuqC2WFdBLVi,7770101002663,17,44.9
dKxMqrNIvuqC2WFdBLVi,7770101002939,4,54.72
dKxMqrNIvuqC2WFdBLVi,7770101003592,19,73.17
dKxMqrNIvuqC2WFdBLVi,7770101003714,97,74.17
dKxMqrNIvuqC2WFdBLVi,7770101003837,65,53.77
dKxMqrNIvuqC2WFdBLVi,7770101004193,76,91.94
dKxMqrNIvuqC2WFdBLVi,7770101004209,25,67.12
dKxMqrNIvuqC2WFdBLVi,7770101004377,88,99.83
dKxMqrNIvuqC2WFdBLVi,7770101004445,96,81.08
dKxMqrNIvuqC2WFdBLVi,7770101004605,35,25.36
dKxMqrNIvuqC2WFdBLVi,7770101004650,73,105.47
dKxMqrNIvuqC2WFdBLVi,7770101004674,29,42.88
dKxMqrNIvuqC2WFdBLVi,7770101004858,8,52.86
dKxMqrNIvuqC2WFdBLVi,7770101004872,12,15.29
dKxMqrNIvuqC2WFdBLVi,7770101005008,90,34.63
dKxMqrNIvuqC2WFdBLVi,7770101005107,93,71.46
dKxMqrNIvuqC2WFdBLVi,7770101005145,94,11.08
dKxMqrNIvuqC2WFdBLVi,7770101005206,92,73.1
dKxMqrNIvuqC2WFdBLVi,7770101005220,15,24.45
dKxMqrNIvuqC2WFdBLVi,7770101005237,84,9.4
dKxMqrNIvuqC2WFdBLVi,7770101005398,22,58.95
dKxMqrNIvuqC2WFdBLVi,7770101005527,8,81.88
dKxMqrNIvuqC2WFdBLVi,7770101005688,59,95.68
dKxMqrNIvuqC2WFdBLVi,7770101005701,48,73.18
dKxMqrNIvuqC2WFdBLVi,7770101005824,80,63.68
dKxMqrNIvuqC2WFdBLVi,7770101005954,9,54.89
dKxMqrNIvuqC2WFdBLVi,7770101005992,98,44.26
dKxMqrNIvuqC2WFdBLVi,7770101006340,30,63.87
dKxMqrNIvuqC2WFdBLVi,7770101006395,60,16.18
dKxMqrNIvuqC2WFdBLVi,7770101006401,65,42.01
dKxMqrNIvuqC2WFdBLVi,7770101006418,51,52.87
dKxMqrNIvuqC2WFdBLVi,7770101006517,65,40.88
dKxMqrNIvuqC2WFdBLVi,7770101006524,27,45.46
dKxMqrNIvuqC2WFdBLVi,7770101006630,16,85.54
dKxMqrNIvuqC2WFdBLVi,7770101006678,26,53.47
dKxMqrNIvuqC2WFdBLVi,7770101006807,84,103.55
dKxMqrNIvuqC2WFdBLVi,7770101006937,22,54.89
dKxMqrNIvuqC2WFdBLVi,7770101006982,62,52.33
dKxMqrNIvuqC2WFdBLVi,7770101006999,94,84.31
dKxMqrNIvuqC2WFdBLVi,7770101007002,99,35.06
dKxMqrNIvuqC2WFdBLVi,7770101007125,34,51.62
dKxMqrNIvuqC2WFdBLVi,7770101007255,52,110.58
dKxMqrNIvuqC2WFdBLVi,7770101007316,59,69.64
dKxMqrNIvuqC2WFdBLVi,7770101007408,26,71.65
dKxMqrNIvuqC2WFdBLVi,7770101007422,44,38.2
dKxMqrNIvuqC2WFdBLVi,7770101007552,89,58.31
dKxMqrNIvuqC2WFdBLVi,7770101007606,10,76.98
dKxMqrNIvuqC2WFdBLVi,7770101007637,27,51.43
dKxMqrNIvuqC2WFdBLVi,7770101007750,77,23.79
dKxMqrNIvuqC2WFdBLVi,7770101007774,86,42.31
dKxMqrNIvuqC2WFdBLVi,7770101007910,98,33.88
dKxMqrNIvuqC2WFdBLVi,7770101007927,23,83.2
dKxMqrNIvuqC2WFdBLVi,7770101007965,95,71.59
dKxMqrNIvuqC2WFdBLVi,7770101007989,14,20.24
dKxMqrNIvuqC2WFdBLVi,7770101008030,68,74.57
dKxMqrNIvuqC2WFdBLVi,7770101008115,61,76.28
dKxMqrNIvuqC2WFdBLVi,7770101008184,37,84.01
dKxMqrNIvuqC2WFdBLVi,7770101008511,31,41.01
dKxMqrNIvuqC2WFdBLVi,7770101008962,88,50.98
dKxMqrNIvuqC2WFdBLVi,7770101009112,50,75.23
dKxMqrNIvuqC2WFdBLVi,7770101009129,83,26.12
dKxMqrNIvuqC2WFdBLVi,7770101009334,81,64.43
dKxMqrNIvuqC2WFdBLVi,7770101009419,77,106.98
dKxMqrNIvuqC2WFdBLVi,7770101009464,26,32.3
dKxMqrNIvuqC2WFdBLVi,7770101009532,97,72.44
dKxMqrNIvuqC2WFdBLVi,7770101009556,72,20.63
dKxMqrNIvuqC2WFdBLVi,7770101009785,43,48.96
dKxMqrNIvuqC2WFdBLVi,7770101009815,25,80.45
dKxMqrNIvuqC2WFdBLVi,7770102000002,69,98.41
dKxMqrNIvuqC2WFdBLVi,7770102000026,58,48.44
dKxMqrNIvuqC2WFdBLVi,7770102000033,14,56.67
dKxMqrNIvuqC2WFdBLVi,7770102000330,37,92.31
dKxMqrNIvuqC2WFdBLVi,7770102000361,54,16.22
dKxMqrNIvuqC2WFdBLVi,7770102000507,32,13.24
dKxMqrNIvuqC2WFdBLVi,7770102000590,52,59.22
dKxMqrNIvuqC2WFdBLVi,7770102000705,97,70.29
dKxMqrNIvuqC2WFdBLVi,7770102000897,27,61.75
dKxMqrNIvuqC2WFdBLVi,7770102000927,11,71.84
dKxMqrNIvuqC2WFdBLVi,7770102000934,21,81.45
dKxMqrNIvuqC2WFdBLVi,7770102001047,43,33.65
dKxMqrNIvuqC2WFdBLVi,7770102001061,55,47.29
dKxMqrNIvuqC2WFdBLVi,7770102001245,98,29.44
dKxMqrNIvuqC2WFdBLVi,7770102001283,45,81.98
dKxMqrNIvuqC2WFdBLVi,7770102001375,53,48.15
dKxMqrNIvuqC2WFdBLVi,7770102001382,49,33.41
dKxMqrNIvuqC2WFdBLVi,7770102001399,93,36.13
dKxMqrNIvuqC2WFdBLVi,7770102001498,45,48.98
dKxMqrNIvuqC2WFdBLVi,7770102001702,42,18.51
dKxMqrNIvuqC2WFdBLVi,7770102001849,50,61.53
dKxMqrNIvuqC2WFdBLVi,7770102001856,82,35.28
dKxMqrNIvuqC2WFdBLVi,7770102001863,6,11.61
dKxMqrNIvuqC2WFdBLVi,7770102001870,24,49.71
dKxMqrNIvuqC2WFdBLVi,7770102001887,77,15.31
dKxMqrNIvuqC2WFdBLVi,7770102001986,27,54.7
dKxMqrNIvuqC2WFdBLVi,7770102001993,87,27.01
dKxMqrNIvuqC2WFdBLVi,7770102002006,12,107.72
dKxMqrNIvuqC2WFdBLVi,7770102002082,28,56.54
dKxMqrNIvuqC2WFdBLVi,7770102002112,85,40.63
dKxMqrNIvuqC2WFdBLVi,7770102002143,76,88.28
dKxMqrNIvuqC2WFdBLVi,7770102002167,95,65.54
dKxMqrNIvuqC2WFdBLVi,7770102002402,64,64.45
dKxMqrNIvuqC2WFdBLVi,7770102002549,88,92.01
dKxMqrNIvuqC2WFdBLVi,7770102002587,84,90.47
dKxMqrNIvuqC2WFdBLVi,7770102002594,17,41.66
dKxMqrNIvuqC2WFdBLVi,7770102002648,3,69.81
dKxMqrNIvuqC2WFdBLVi,7770102002655,54,99.94
dKxMqrNIvuqC2WFdBLVi,7770102002662,74,56.42
dKxMqrNIvuqC2WFdBLVi,7770102002723,96,26.51
dKxMqrNIvuqC2WFdBLVi,7770102002860,23,17.04
dKxMqrNIvuqC2WFdBLVi,7770102002877,17,75.82
dKxMqrNIvuqC2WFdBLVi,7770102003256,48,72.84
dKxMqrNIvuqC2WFdBLVi,7770102003683,68,12.18
dKxMqrNIvuqC2WFdBLVi,7770102003935,64,46.59
dKxMqrNIvuqC2WFdBLVi,7770102003942,18,23.2
dKxMqrNIvuqC2WFdBLVi,7770102004093,18,96.57
dKxMqrNIvuqC2WFdBLVi,7770102004161,7,21.29
dKxMqrNIvuqC2WFdBLVi,7770102004208,19,24.66
dKxMqrNIvuqC2WFdBLVi,77701039,39,72.6
dKxMqrNIvuqC2WFdBLVi,7770105008760,43,65.81
dKxMqrNIvuqC2WFdBLVi,7770105008906,22,73.46
dKxMqrNIvuqC2WFdBLVi,7770105009170,24,41.86
dKxMqrNIvuqC2WFdBLVi,7770105009187,11,46.73
dKxMqrNIvuqC2WFdBLVi,7770105009248,11,12.38
dKxMqrNIvuqC2WFdBLVi,7770105009279,27,53.39
dKxMqrNIvuqC2WFdBLVi,7770105009293,52,17.69
dKxMqrNIvuqC2WFdBLVi,7770105009477,96,68.52
dKxMqrNIvuqC2WFdBLVi,7770105009507,20,84.11
dKxMqrNIvuqC2WFdBLVi,7770105009514,17,73.93
dKxMqrNIvuqC2WFdBLVi,7770105009521,67,13.27
dKxMqrNIvuqC2WFdBLVi,7770105009545,80,38.22
dKxMqrNIvuqC2WFdBLVi,7770105009576,36,51.74
dKxMqrNIvuqC2WFdBLVi,7770105009583,32,65.95
dKxMqrNIvuqC2WFdBLVi,7770105009644,19,78.09
dKxMqrNIvuqC2WFdBLVi,7770105009651,3,10.21
dKxMqrNIvuqC2WFdBLVi,7770105009736,4,52.25
dKxMqrNIvuqC2WFdBLVi,7770105009767,16,68.0
dKxMqrNIvuqC2WFdBLVi,7770105009798,99,59.7
